Geneid	alignment_29/RNA-29Aligned.sortedByCoord.out.bam	alignment_30/RNA-30Aligned.sortedByCoord.out.bam	alignment_31/RNA-31Aligned.sortedByCoord.out.bam	alignment_32/RNA-32Aligned.sortedByCoord.out.bam
PRODH2	0	0	0	0
NPHS1	0	0	0	0
KIRREL2	0	0	0	0
LOC107985317	0	1	0	0
APLP1	0	0	1	1
NFKBID	5	3	1	5
HCST	0	0	0	0
TYROBP	0	0	0	0
LRFN3	0	0	1	1
LOC105372383	0	0	0	0
SDHAF1	1	0	0	2
SYNE4	1	1	0	3
ALKBH6	1	0	0	1
LOC101927572	3	1	2	7
CLIP3	11	4	7	12
THAP8	2	1	1	3
WDR62	0	2	0	1
OVOL3	4	7	4	2
POLR2I	2	2	2	4
TBCB	80	42	56	31
LOC105372385	15	9	12	4
CAPNS1	4	0	6	5
COX7A1	0	0	0	2
ZNF565	4	6	2	2
ZNF146	9	2	2	5
LOC107985304	807	747	780	791
LOC100134317	0	0	0	0
LINC00665	0	0	0	0
ZFP14	1	0	0	0
ZFP82	0	0	0	0
LOC644189	0	0	0	0
ZNF566	6	1	4	3
ZNF566-AS1	7	0	1	1
ZNF260	0	0	0	0
ZNF529	11	8	8	8
ZNF529-AS1	6	3	3	1
ZNF382	0	0	0	0
ZNF461	0	0	0	0
ZNF567	5	2	1	2
LINC01534	0	0	0	0
ZNF850	4	2	1	5
LOC728485	0	0	0	0
ZNF790-AS1	0	0	0	0
ZNF790	0	0	0	0
ZNF345	0	0	0	0
ZNF829	0	0	0	0
ZNF568	0	0	0	0
ZNF420	0	2	0	0
LOC105372390	0	0	0	0
ZNF585A	0	0	0	0
ZNF585B	0	0	0	0
ZNF383	13	4	5	7
LINC01535	0	0	0	0
LOC284412	0	0	0	0
ZNF875	0	0	0	0
ZNF527	0	0	1	0
ZNF569	0	0	0	0
ZNF570	0	0	0	0
ZNF793-AS1	0	0	0	0
ZNF793	0	0	0	0
ZNF571-AS1	10	6	9	24
ZNF540	0	0	0	1
ZNF571	1	0	1	0
ZFP30	0	1	0	1
ZNF781	0	0	0	0
ZNF607	0	0	1	0
ZNF573	0	0	0	0
LOC105372394	0	0	0	0
LOC644554	0	0	0	0
WDR87BP	0	0	0	0
LOC105372395	0	0	0	0
WDR87	0	0	0	0
LOC107985301	0	0	0	0
SIPA1L3	1	2	2	9
LOC105372396	0	0	0	0
SNORD152	0	0	0	0
DPF1	1	5	6	0
PPP1R14A	0	0	0	0
SPINT2	6	4	4	18
YIF1B	1092	825	826	881
C19orf33	45	24	16	27
KCNK6	1	3	1	2
CATSPERG	0	0	0	0
PSMD8	0	0	2	3
GGN	0	2	0	4
SPRED3	0	0	0	0
FAM98C	0	0	0	0
RASGRP4	13	5	11	10
RYR1	0	0	0	0
LOC107985290	0	0	0	0
MAP4K1	0	0	0	0
MAP4K1-AS1	0	0	0	0
EIF3K	0	0	0	0
ACTN4	0	0	0	0
LOC107985291	0	0	0	0
CAPN12	0	0	0	0
LGALS7	0	0	0	0
LGALS7B	0	0	0	0
LGALS4	0	0	0	0
ECH1	0	0	0	0
HNRNPL	0	0	0	0
RINL	0	0	0	0
SIRT2	0	0	0	0
NFKBIB	1	0	2	5
CCER2	0	0	0	0
SARS2	0	0	0	0
MRPS12	0	0	0	0
FBXO17	0	0	0	0
FBXO27	0	0	0	0
ACP7	0	0	0	0
PAK4	4	2	1	8
NCCRP1	0	1	0	0
SYCN	0	0	0	0
IFNL3	0	0	0	0
IFNL4	0	0	0	0
IFNL2	0	0	0	0
IFNL1	0	0	0	0
LRFN1	0	0	0	0
GMFG	0	0	0	0
SAMD4B	3	6	1	9
PAF1	45	23	26	33
MED29	0	0	4	8
ZFP36	0	0	0	0
MIR4530	0	0	0	0
TRI-TAT1-1	0	0	0	2
PLEKHG2	0	0	0	0
RPS16	8	3	9	6
SUPT5H	3	2	0	3
SNORD175	0	0	0	0
TIMM50	1	0	0	1
DLL3	0	0	0	0
SELENOV	0	0	0	0
EID2B	0	0	0	0
EID2	3	2	0	3
LOC105372399	0	0	0	0
LGALS13	0	0	0	0
LOC100129935	0	0	0	0
LGALS16	0	0	0	0
LGALS17A	0	0	0	0
LGALS14	0	0	0	0
CLC	0	0	0	0
LEUTX	0	0	0	0
DYRK1B	0	0	0	0
MIR6719	0	0	0	0
FBL	0	0	0	0
FCGBP	0	0	0	0
LOC107987267	0	0	0	0
PSMC4	0	0	0	0
ZNF546	0	0	0	0
ZNF780B	0	0	0	0
ZNF780A	0	0	0	0
MAP3K10	0	0	0	0
TTC9B	2	0	1	0
CCNP	0	0	0	0
AKT2	1	0	1	4
LOC107985289	0	0	0	0
MIR641	0	0	0	0
C19orf47	0	0	1	0
PLD3	4	0	0	0
MIR6796	0	0	0	0
HIPK4	0	0	0	0
PRX	2	0	0	0
SERTAD1	0	0	0	0
SERTAD3	0	0	0	0
SERTAD3-AS1	57	35	41	41
BLVRB	0	0	1	1
SPTBN4	0	0	0	0
SHKBP1	1	0	0	0
LTBP4	0	0	4	0
NUMBL	0	0	0	0
COQ8B	0	0	1	0
ITPKC	0	3	1	2
C19orf54	394	223	303	221
SNRPA	11	8	15	15
MIA	0	0	0	0
MIA-RAB4B	0	0	0	0
RAB4B-EGLN2	0	0	0	0
RAB4B	0	0	0	0
EGLN2	0	0	0	0
CYP2T1P	4	5	0	1
CYP2A6	0	0	0	1
CYP2A7	0	1	0	0
CYP2G1P	0	0	0	0
LOC107985299	0	0	1	0
CYP2B7P	0	0	0	0
CYP2B6	0	0	0	0
CYP2A13	0	0	0	0
CYP2F1	0	1	0	0
CYP2S1	0	3	0	2
AXL	2	0	0	3
HNRNPUL1	15	9	6	20
LOC105372401	952	568	635	683
CCDC97	4	2	1	3
TGFB1	5	1	1	0
B9D2	5	2	3	2
TMEM91	42	20	40	30
EXOSC5	1	0	1	0
BCKDHA	33	5	16	11
B3GNT8	0	0	1	0
DMAC2	1	1	0	2
ERICH4	0	0	0	0
LOC107985329	0	0	0	0
PCAT19	0	0	0	0
LINC01480	0	0	0	0
CEACAM21	0	0	0	0
LOC105372404	0	0	0	0
CEACAM4	0	0	0	0
LOC105372405	0	0	0	0
CEACAM7	0	0	0	0
CEACAM5	0	0	0	0
CEACAM6	1	0	3	2
LOC112268252	52	61	32	48
CEACAM3	0	0	0	0
LYPD4	0	0	0	0
DMRTC2	0	0	0	0
RPS19	13	1	7	26
MIR6797	0	0	0	0
CD79A	0	0	0	0
ARHGEF1	2	1	1	4
ERFL	8	3	5	3
LOC100505585	0	0	0	0
RABAC1	1	0	0	2
ATP1A3	0	0	0	1
GRIK5	0	0	0	0
ZNF574	2	2	1	3
POU2F2	0	0	2	0
POU2F2-AS1	0	0	0	0
MIR4323	0	0	0	0
DEDD2	1	0	0	0
ZNF526	1	1	1	0
GSK3A	32	26	30	29
ERF	2	0	0	3
CIC	3	2	1	3
PAFAH1B3	19	6	12	3
PRR19	320	174	239	174
TMEM145	0	0	0	0
MEGF8	0	0	0	2
MIR8077	0	0	0	0
CNFN	0	0	0	0
LOC101930071	28	11	14	10
LIPE-AS1	5	4	2	4
LIPE	18	7	7	13
CXCL17	0	0	0	0
CEACAM1	1	0	0	2
LOC105372407	0	0	1	1
CEACAM8	0	0	1	0
PSG3	0	0	0	0
PSG8	0	0	0	0
PSG8-AS1	0	0	0	0
PSG10P	0	0	0	0
PSG1	0	0	0	0
PSG6	0	0	0	0
PSG7	0	0	0	0
PSG11	0	0	0	0
PSG2	0	0	0	0
LOC107985349	0	0	0	0
PSG5	0	0	0	0
PSG4	0	0	0	0
LOC284344	0	0	0	0
PSG9	0	0	0	0
PRG1	0	0	0	0
CD177	0	0	0	0
TEX101	0	0	0	1
LYPD3	0	0	0	0
PHLDB3	0	0	0	0
ETHE1	9	16	11	9
ZNF575	2	2	0	0
XRCC1	2	0	0	2
PINLYP	0	0	0	0
IRGQ	1	1	1	3
ZNF576	3	0	0	0
ZNF428	2	2	3	2
SRRM5	367	234	278	176
LOC105372411	10	4	5	3
CADM4	5	12	4	11
LOC105372410	0	1	0	0
PLAUR	1	0	2	2
LOC105372412	0	0	0	0
IRGC	0	0	0	0
SMG9	2	1	0	1
KCNN4	0	1	0	0
LYPD5	0	0	0	1
ZNF283	0	0	0	0
ZNF404	4	0	0	6
LOC100505715	0	0	0	2
ZNF45-AS1	85	50	79	81
ZNF45	0	0	0	0
ZNF221	0	0	0	0
ZNF155	1	0	0	2
ZNF230-DT	17	5	5	8
ZNF230	0	0	0	0
ZNF222-DT	0	0	0	0
ZNF222	0	0	0	0
ZNF223	0	0	0	0
ZNF284	0	0	0	0
ZNF224	2	1	3	6
LOC100379224	216	239	198	236
ZNF225	0	0	0	2
ZNF234	0	1	0	0
ZNF226	0	2	0	0
ZNF227	11	6	10	8
ZNF233	5	4	5	13
ZNF235	0	0	0	0
ZNF112	0	0	0	0
ZNF285	0	0	1	0
ZNF229	0	0	0	0
ZNF180	0	0	1	0
CEACAM20	1	0	1	1
CEACAM22P	0	0	0	0
IGSF23	0	3	2	0
CEACAM16-AS1	0	0	0	2
PVR	2	5	5	10
MIR4531	0	0	0	0
CEACAM19	0	3	1	0
LOC107985306	0	0	0	1
CEACAM16	2	0	3	0
BCL3	0	0	0	1
MIR8085	0	0	0	0
CBLC	0	0	0	0
BCAM	2	0	0	0
NECTIN2	2	6	1	3
TOMM40	2	1	0	7
APOE	0	0	0	0
APOC1	0	0	1	0
APOC1P1	0	0	0	0
APOC4	0	0	0	0
APOC4-APOC2	0	0	0	1
APOC2	0	0	0	0
CLPTM1	8	8	6	8
RELB	1	0	1	0
CLASRP	2	2	1	1
ZNF296	7	6	3	7
GEMIN7	57	23	26	33
GEMIN7-AS1	209	149	163	174
PPP1R37	7	1	0	5
NKPD1	0	0	0	1
LOC105372420	0	1	0	0
TRAPPC6A	19	12	21	17
BLOC1S3	6	6	7	3
EXOC3L2	0	0	0	0
MARK4	2	0	0	6
CKM	0	0	0	0
KLC3	195	133	166	140
ERCC2	43	21	41	23
PPP1R13L	3	0	2	2
POLR1G	250	183	192	202
ERCC1	290	259	292	246
MIR6088	0	0	0	0
FOSB	0	0	1	0
RTN2	0	0	0	0
PPM1N	2	3	3	2
LOC107985314	1	3	0	0
VASP	0	1	0	5
LOC107985315	0	0	3	6
OPA3	74	41	67	34
GPR4	0	0	0	0
EML2	11	15	8	10
MIR330	0	0	0	0
EML2-AS1	1	1	4	1
GIPR	2	0	0	1
MIR642A	0	0	0	0
MIR642B	0	0	0	0
SNRPD2	7	0	1	7
QPCTL	1	1	0	0
FBXO46	1	1	2	2
MEIOSIN	0	0	0	0
SIX5	23	17	25	25
DM1-AS	141	90	97	90
DMPK	8	5	11	7
DMWD	1	0	1	0
RSPH6A	0	0	0	0
SYMPK	2	1	0	2
FOXA3	0	0	0	0
IRF2BP1	1	3	1	3
MYPOP	0	0	0	0
NANOS2	0	0	0	0
NOVA2	0	0	0	0
CCDC61	0	0	0	0
MIR769	0	0	0	0
PGLYRP1	0	1	3	1
LOC105372421	0	0	0	0
IGFL4	0	0	0	1
IGFL2	1	3	1	1
IGFL3	0	0	0	0
LOC105376901	0	0	0	1
LOC105372424	11	21	11	23
IGFL2-AS1	0	0	0	0
LOC93429	0	0	0	0
IGFL1	0	0	0	0
HIF3A	0	0	0	0
PPP5C	3	0	0	2
LOC105372426	283	144	200	167
CCDC8	0	0	0	0
PNMA8C	0	0	0	0
PNMA8A	0	0	0	0
PNMA8B	0	0	0	0
CALM3	7	2	8	3
PTGIR	2631	1627	2078	1873
GNG8	0	0	0	0
DACT3	0	0	0	0
DACT3-AS1	1	0	1	0
PRKD2	2	1	0	0
MIR320E	0	0	0	0
LOC107987269	0	0	0	0
STRN4	6	0	0	1
FKRP	1	2	0	0
SLC1A5	38	34	29	34
LOC107985273	0	0	0	0
SNAR-E	0	0	0	0
AP2S1	1	0	0	1
ARHGAP35	3	3	3	5
NPAS1	0	3	0	0
TMEM160	3	1	1	3
ZC3H4	6	2	2	6
SAE1	0	0	1	0
BBC3	1	3	3	0
MIR3190	1	1	5	2
MIR3191	0	0	0	0
CCDC9	1	1	0	3
INAFM1	0	0	0	1
LOC105372427	0	0	0	0
C5AR1	0	0	0	0
C5AR2	0	0	0	0
DHX34	0	2	0	1
MEIS3	0	0	0	0
SLC8A2	0	0	0	0
KPTN	7	3	3	0
NAPA-AS1	374	254	310	321
NAPA	9	6	6	9
ZNF541	0	0	0	0
BICRA	2	1	1	1
EHD2	0	1	0	0
NOP53	3	4	2	3
SNORD23	0	0	0	0
NOP53-AS1	35	23	14	17
SELENOW	1	0	0	1
TPRX1	0	0	0	0
CRX	0	0	0	0
LINC01595	0	0	0	0
SULT2A1	0	0	0	0
SNAR-A12	0	0	0	0
SNAR-C5	0	0	0	0
SNAR-A1	0	0	0	0
SNAR-A3	0	0	0	0
SNAR-C2	0	0	0	0
SNAR-A2	0	0	0	0
SNAR-C4	0	0	0	0
SNAR-A13	0	0	0	0
SNAR-C3	0	0	0	0
SNAR-C1	0	0	0	0
BSPH1	0	0	0	0
ELSPBP1	0	0	0	0
CABP5	0	0	0	0
PLA2G4C	0	0	0	0
PLA2G4C-AS1	0	0	0	0
LIG1	7	5	1	7
LOC107985293	0	1	2	3
ZSWIM9	0	1	0	3
CARD8	4	7	5	10
CARD8-AS1	24	19	18	13
ZNF114-AS1	1	1	2	0
ZNF114	1	1	0	0
ODAD1	1	4	6	4
EMP3	0	0	1	0
TMEM143	0	0	0	1
SYNGR4	0	0	0	0
KDELR1	2	4	1	2
LOC107984140	0	0	0	2
GRIN2D	9	10	3	7
GRWD1	4	2	2	1
KCNJ14	2	0	0	0
CYTH2	1	1	0	1
LMTK3	5	1	1	2
SULT2B1	0	0	0	0
FAM83E	1	2	0	1
SPACA4	28	42	26	35
RPL18	13	2	4	16
SPHK2	2	6	1	1
DBP	131	121	88	129
CA11	0	0	0	0
SEC1P	8	8	4	4
NTN5	0	0	0	0
LOC105372431	0	0	0	0
FUT2	8	6	6	9
LOC105447645	265	265	200	199
MAMSTR	1	4	0	4
RASIP1	0	1	0	0
IZUMO1	0	0	0	0
FUT1	0	0	0	0
FGF21	0	1	0	0
BCAT2	0	0	2	1
LOC105372432	214	156	172	172
HSD17B14	0	0	0	0
PLEKHA4	2	0	0	0
PPP1R15A	1	2	0	3
TULP2	2	5	3	0
NUCB1	2	5	2	6
NUCB1-AS1	1158	877	715	803
DHDH	0	0	0	0
BAX	5	1	2	3
FTL	14	6	11	7
GYS1	1	2	2	1
RUVBL2	3	0	1	7
MIR6798	0	0	0	0
LHB	2	1	0	2
LOC101059948	1	0	0	1
CGB3	0	0	0	0
SNAR-G2	0	0	0	0
CGB2	0	0	0	0
CGB1	0	0	0	0
SNAR-G1	0	0	0	0
CGB5	0	0	0	0
CGB8	0	0	0	0
CGB7	0	1	0	0
NTF4	1	0	0	1
KCNA7	0	0	0	2
SNRNP70	44	22	20	44
LIN7B	2	1	5	4
C19orf73	11	14	2	12
PPFIA3	4	2	2	5
HRC	1	0	0	0
TRPM4	0	1	1	1
LOC107985340	0	0	0	0
SLC6A16	0	0	0	0
MIR4324	0	0	0	0
CD37	18	27	22	21
TEAD2	1	0	0	3
DKKL1	10	6	9	13
LOC101928295	3	0	1	0
KASH5	0	0	0	0
PTH2	0	0	0	0
GFY	0	0	0	0
SLC17A7	0	0	0	0
PIH1D1	2	1	2	2
ALDH16A1	7	6	4	8
FLT3LG	0	0	0	0
RPL13A	35	13	23	53
SNORD32A	0	0	0	0
SNORD33	0	0	0	0
SNORD34	0	0	0	0
SNORD35A	0	0	0	0
RPS11	12	3	3	16
SNORD35B	0	0	0	0
MIR150	0	0	0	0
FCGRT	0	0	0	0
RCN3	0	0	0	0
NOSIP	1	0	0	0
PRRG2	1	1	1	1
PRR12	2	0	0	4
RRAS	14	13	9	5
SCAF1	9	4	2	9
IRF3	4	2	3	5
BCL2L12	266	197	208	175
PRMT1	1	1	2	2
MIR5088	0	0	0	0
ADM5	0	0	0	0
CPT1C	0	0	0	0
TSKS	0	0	0	1
LOC105372434	0	0	0	0
AP2A1	1	0	0	1
MIR6799	0	0	0	0
FUZ	123	82	118	105
LOC105372435	0	0	0	0
MED25	2	3	1	2
MIR6800	0	0	0	0
PTOV1-AS1	371	245	243	221
PTOV1	153	161	163	139
MIR4749	0	1	0	0
PTOV1-AS2	794	531	581	493
PNKP	0	0	1	1
AKT1S1	58	48	40	40
TBC1D17	17	2	10	6
MIR4750	0	0	0	0
IL4I1	0	0	0	0
NUP62	0	2	0	2
ATF5	96	110	99	93
MIR4751	0	0	0	0
SIGLEC11	0	0	0	0
SIGLEC16	6	2	3	4
VRK3	0	0	0	3
ZNF473	1	5	0	5
LOC400710	0	0	0	0
SNAR-A4	0	0	0	0
SNAR-A14	0	0	0	0
SNAR-A5	0	0	0	0
SNAR-A6	0	0	0	0
SNAR-A7	0	0	0	0
SNAR-A8	0	0	0	0
SNAR-A9	0	0	0	0
SNAR-A10	0	0	0	0
SNAR-A11	0	0	0	0
SNAR-B1	0	0	0	0
LOC105372436	0	0	0	0
SNAR-B2	0	0	0	0
SNAR-D	0	0	0	0
IZUMO2	0	0	0	0
MYH14	6	1	2	9
KCNC3	0	0	1	1
LOC105372437	0	0	0	0
NAPSB	0	0	0	3
NAPSA	0	0	0	0
NR1H2	1	0	0	2
POLD1	0	0	0	1
SPIB	0	0	0	0
MYBPC2	0	1	0	0
FAM71E1	435	341	268	273
EMC10	12	4	18	7
JOSD2	1	0	0	0
ASPDH	3	1	0	0
LRRC4B	1	3	0	0
SNAR-F	0	0	0	0
SYT3	0	0	0	0
C19orf81	0	0	0	0
SHANK1	0	0	0	0
CLEC11A	0	0	0	0
GPR32	0	0	0	0
LOC105372440	0	0	0	0
LOC105372439	0	0	0	0
ACP4	3	2	1	0
C19orf48	0	1	2	0
SNORD88B	0	0	0	0
SNORD88A	0	0	0	0
SNORD88C	0	0	0	0
LINC01869	0	0	0	0
KLK1	0	0	0	1
KLK15	0	0	0	0
LOC105372441	0	0	0	0
KLK3	0	0	0	0
KLK2	0	0	0	0
KLKP1	0	0	0	0
KLK4	0	0	0	0
KLK5	0	0	0	0
KLK6	0	0	0	0
LOC105372442	0	0	0	0
KLK7	0	0	0	0
KLK8	0	0	0	0
KLK9	0	0	0	0
KLK10	0	0	0	0
KLK11	0	0	0	0
KLK12	0	0	0	0
KLK13	0	0	0	0
LOC107985341	0	0	0	0
KLK14	0	0	0	0
CTU1	0	0	0	0
SIGLEC9	0	0	0	0
SIGLEC7	0	0	0	0
LOC101928517	0	0	0	0
SIGLEC17P	0	0	0	0
MIR8074	0	0	0	0
CD33	0	0	0	0
LOC107985327	0	0	0	0
SIGLECL1	0	0	0	0
LINC01872	0	0	0	0
LOC107985326	0	0	0	0
IGLON5	0	1	0	3
VSIG10L	0	0	0	0
ETFB	1	0	1	1
CLDND2	0	0	0	1
NKG7	0	0	0	0
LIM2	0	0	0	0
LOC105372446	4	6	1	0
C19orf84	0	0	0	0
SIGLEC10	0	0	2	3
SIGLEC10-AS1	0	0	0	0
SIGLEC8	0	0	0	0
CEACAM18	0	0	0	0
SIGLEC12	0	0	0	0
SIGLEC6	0	0	0	0
ZNF175	0	0	0	0
LINC01530	0	0	0	0
SIGLEC5	0	0	0	0
SIGLEC14	0	0	0	0
SPACA6P-AS	0	2	0	1
SPACA6	1	1	0	0
MIR99B	0	0	0	0
MIRLET7E	0	0	0	0
MIR125A	0	0	0	0
HAS1	0	0	0	0
FPR1	0	0	0	0
FPR2	0	0	0	0
LOC105372448	0	0	0	0
FPR3	0	0	0	0
ZNF577	0	0	0	0
ZNF649-AS1	0	0	0	0
ZNF649	0	0	0	0
ZNF613	0	0	0	0
ZNF350-AS1	0	0	0	0
ZNF350	0	0	0	0
ZNF615	0	0	0	0
ZNF614	0	2	0	0
LOC112268244	5	6	4	8
ZNF432	1	0	2	0
ZNF841	0	0	0	0
ZNF616	1	0	0	0
ZNF836	0	0	0	0
PPP2R1A	3	2	0	3
MIR6801	0	0	0	0
LOC105372449	0	0	0	0
ZNF766	1	1	2	1
MIR643	0	0	0	0
ZNF480	0	0	1	0
ZNF610	0	0	0	0
ZNF880	1	0	0	0
ZNF528-AS1	0	0	0	0
ZNF528	0	0	0	0
ZNF534	0	0	0	0
ZNF578	0	0	0	0
ZNF808	0	0	0	2
ZNF701	0	0	0	0
ZNF137P	0	0	0	0
ZNF83	2	0	1	3
ZNF611	0	0	0	0
LOC105372452	0	1	0	0
LOC105372451	0	0	0	0
ZNF600	0	0	1	2
ZNF28	1	1	1	1
ZNF468	0	0	0	0
ZNF320	0	0	2	1
ZNF888	5	3	8	9
ZNF816-ZNF321P	0	0	0	0
ZNF321P	2	1	0	0
ZNF816	0	1	0	1
ZNF702P	2	0	0	0
LOC105372453	0	2	0	5
ERVV-1	0	0	0	0
ERVV-2	0	0	0	0
ZNF160	0	0	1	0
ZNF415	0	0	0	0
ZNF347	0	0	0	0
ZNF665	0	0	0	0
ZNF818P	0	0	0	0
ZNF677	0	0	0	0
VN1R2	0	0	0	0
VN1R4	0	0	0	0
FAM90A27P	0	0	0	0
BIRC8	0	0	0	0
LOC107987270	0	0	0	0
ZNF845	0	0	0	0
LOC107987264	0	0	0	0
ZNF525	0	0	2	0
ZNF765-ZNF761	0	0	0	0
ZNF765	0	0	1	1
TPM3P9	0	0	1	1
ZNF761	0	0	0	0
ZNF813	0	0	0	0
ZNF331	0	1	0	0
LOC284379	0	0	0	0
DPRX	0	0	0	0
LOC107985342	0	0	0	0
MIR512-1	0	0	0	0
MIR512-2	0	0	0	0
MIR1323	0	0	0	0
MIR498	0	0	0	0
MIR520E	0	0	0	0
MIR515-1	0	0	0	0
MIR519E	0	0	0	0
MIR520F	0	0	0	0
MIR515-2	0	0	0	0
MIR519C	0	0	0	0
MIR1283-1	0	0	0	0
MIR520A	0	0	0	0
MIR526B	0	0	0	0
MIR519B	0	0	0	0
MIR525	0	0	0	0
MIR523	0	0	0	0
MIR518F	0	0	0	0
LOC107985346	0	0	0	0
MIR520B	0	0	0	0
MIR518B	0	0	0	0
MIR526A1	0	0	0	0
MIR520C	0	0	0	0
MIR518C	0	0	0	0
MIR524	0	0	0	0
MIR517A	0	0	0	0
MIR519D	0	0	0	0
MIR521-2	0	0	0	0
MIR520D	0	0	0	0
MIR517B	0	0	0	0
MIR520G	0	0	0	0
MIR516B2	0	0	0	0
MIR526A2	0	0	0	0
MIR518E	0	0	0	0
MIR518A1	0	0	0	0
MIR518D	0	0	0	0
MIR516B1	0	0	0	0
MIR518A2	0	0	0	0
MIR517C	0	0	0	0
MIR520H	0	0	0	0
MIR521-1	0	0	0	0
MIR522	0	0	0	0
MIR519A1	0	0	0	0
MIR527	0	0	0	0
MIR516A1	0	0	0	0
MIR1283-2	0	0	0	0
MIR516A2	0	0	0	0
MIR519A2	0	0	0	0
MIR371A	0	0	0	0
MIR371B	0	0	0	0
MIR372	0	0	0	0
MIR373	0	0	0	0
NLRP12	0	0	0	0
MYADM-AS1	6	7	7	8
MYADM	1	1	3	3
PRKCG	0	0	0	0
CACNG7	0	0	0	0
CACNG8	0	0	0	0
MIR935	0	0	0	0
CACNG6	0	0	0	0
VSTM1	0	0	0	0
TARM1	0	0	0	0
OSCAR	0	0	0	0
NDUFA3	0	1	0	0
TFPT	0	0	0	0
PRPF31	0	0	0	0
CNOT3	1	1	0	0
LOC102724273	0	0	0	0
LENG1	3	4	2	5
TMC4	0	0	0	0
LOC112268246	25	19	5	25
MBOAT7	0	1	0	0
TSEN34	0	0	0	0
RPS9	0	0	0	0
LILRB3	0	0	0	0
LOC107985279	0	0	0	0
LILRA6	0	0	0	0
LILRB5	0	0	0	0
LILRB2	0	0	0	0
MIR4752	0	0	0	0
LILRA5	0	0	0	0
LILRA4	0	0	0	0
LAIR1	0	0	0	0
TTYH1	0	0	0	0
LENG8-AS1	0	0	0	0
LENG8	0	0	0	0
LENG9	0	0	0	0
CDC42EP5	0	0	0	0
LAIR2	0	0	0	0
LOC105372460	0	0	0	0
KIR3DX1	0	0	0	0
LOC107985347	0	0	0	0
LOC105372461	0	0	0	0
LILRA2	0	0	0	0
LILRA1	0	0	0	0
LILRB1	0	0	0	0
MIR8061	0	0	0	0
LILRB4	0	0	0	0
LOC102724290	0	0	0	0
LILRP2	0	0	0	0
KIR3DL3	0	0	0	0
KIR2DL3	0	0	0	0
KIR2DL1	0	0	0	0
LOC101928804	0	0	0	0
KIR2DL4	0	0	0	0
KIR3DL1	0	0	0	0
KIR2DS4	0	0	0	0
KIR3DL2	0	0	0	0
FCAR	0	0	0	0
NCR1	0	0	0	0
NLRP7	0	0	0	0
NLRP2	0	0	0	0
GP6-AS1	0	0	0	0
GP6	0	0	0	0
RDH13	0	0	0	0
EPS8L1	0	0	0	1
PPP1R12C	7	1	2	10
MIR7975	0	0	0	0
TNNT1	0	0	0	0
TNNI3	0	0	0	0
DNAAF3	0	0	0	0
DNAAF3-AS1	21	14	22	16
SYT5	0	0	0	0
PTPRH	1	1	0	0
TMEM86B	0	0	0	0
PPP6R1	4	0	2	9
MIR6804	0	0	0	0
MIR6802	0	0	0	0
MIR6803	0	0	0	0
HSPBP1	1	0	0	0
BRSK1	0	2	2	2
TMEM150B	0	1	0	0
KMT5C	1	1	0	1
COX6B2	0	2	0	0
FAM71E2	0	0	0	0
IL11	0	0	1	0
TMEM190	6	7	5	6
TMEM238	4	1	0	1
RPL28	25	8	13	24
MIR6805	0	0	0	0
UBE2S	16	4	7	10
SNORD157	0	0	0	0
LOC105372462	1	0	1	1
SHISA7	0	0	0	0
ISOC2	2	0	0	0
C19orf85	1	0	1	0
ZNF628	0	0	0	1
NAT14	0	0	0	0
SSC5D	0	0	0	0
SBK2	0	0	0	0
SBK3	0	0	0	0
ZNF579	2	0	0	1
FIZ1	2	1	0	0
ZNF524	0	1	0	1
ZNF865	0	0	0	2
LOC107985322	7	24	13	15
ZNF784	1	0	3	3
LOC107983998	0	0	0	0
ZNF581	0	0	0	0
ZNF580	1	0	1	1
CCDC106	2	1	0	1
U2AF2	13	12	17	16
EPN1	7	0	1	2
NLRP9	4	6	3	2
LOC105372465	0	0	0	0
RFPL4A	0	0	0	0
RFPL4AL1	0	0	0	0
NLRP11	0	0	0	0
NLRP4	0	0	0	0
NLRP13	0	0	0	0
NLRP8	0	0	0	0
NLRP5	0	0	0	0
LINC01864	1	0	0	0
ZNF787	1	2	0	3
ZNF444	1	0	0	0
GALP	0	0	0	0
ZSCAN5B	0	0	0	0
ZSCAN5C	1	0	2	3
ZSCAN5A	0	0	1	0
EDDM13	2	3	2	2
LOC105372470	0	0	0	0
ZSCAN5A-AS1	24	10	7	9
LOC105372468	0	0	0	0
ZNF542P	0	0	0	0
ZNF582	0	0	0	0
ZNF582-DT	0	0	0	0
ZNF583	0	0	0	0
ZNF667	0	0	0	0
ZNF667-AS1	0	0	0	0
LOC105372471	0	0	0	0
ZNF471	0	0	0	0
ZFP28-DT	0	0	0	0
ZFP28	0	0	0	0
ZNF470-DT	0	0	0	0
ZNF470	0	0	0	0
ZNF71-SMIM17	0	0	0	0
ZNF71	0	0	0	0
SMIM17	0	0	0	0
ZNF835	0	0	0	0
LOC105372473	0	0	0	0
LOC105372472	0	0	0	0
ZIM2-AS1	0	0	0	0
ZIM2	0	0	0	0
PEG3	0	0	0	0
PEG3-AS1	0	0	0	0
MIMT1	0	0	0	0
LOC105372475	0	0	0	0
USP29	0	0	0	0
ZIM3	0	0	0	0
DUXA	0	0	0	0
ZNF264	0	0	0	0
AURKC	0	0	0	0
ZNF805	1	0	0	0
ZNF460-AS1	0	1	0	0
ZNF460	5	2	1	1
ZNF543	0	0	0	0
ZNF304	0	0	0	0
